dedup_group_id,fraction,predictor,species,n_strains,spearman_rho,empirical_p,empirical_fdr,asymptotic_p,asymptotic_fdr
asid_10736,supernatant,a*,Rhodotorula toruloides,10,0.2,0.469061876247505,1.0,0.5795840000000001,0.9884101089691542
asid_10740,supernatant,a*,Rhodotorula toruloides,10,0.058025885318565944,1.0,1.0,0.8734948923712951,0.9884101089691542
asid_10743,supernatant,a*,Rhodotorula toruloides,10,-0.030303030303030304,0.8562874251497006,1.0,0.9337729580941466,0.9884101089691542
asid_10744,supernatant,a*,Rhodotorula toruloides,10,0.21624335800309785,0.6367265469061876,1.0,0.5484735172108468,0.9884101089691542
asid_10745,supernatant,a*,Rhodotorula toruloides,10,-0.05454545454545454,0.49700598802395207,1.0,0.8810361811618526,0.9884101089691542
asid_10746,supernatant,a*,Rhodotorula toruloides,10,-0.4303030303030303,0.3013972055888224,1.0,0.21449233253280775,0.9884101089691542
asid_10747,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_10751,supernatant,a*,Rhodotorula toruloides,10,-0.6242424242424243,0.15768463073852296,1.0,0.053717767217167395,0.9884101089691542
asid_10753,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_16775,supernatant,a*,Rhodotorula toruloides,10,-0.04242424242424243,1.0,1.0,0.907363817812816,0.9884101089691542
asid_10755,supernatant,a*,Rhodotorula toruloides,10,-0.1843529603397081,1.0,1.0,0.6101562925774964,0.9884101089691542
asid_10756,supernatant,a*,Rhodotorula toruloides,10,0.17407765595569785,1.0,1.0,0.6305360755569764,0.9884101089691542
asid_10759,supernatant,a*,Rhodotorula toruloides,10,0.018406293574195466,1.0,1.0,0.9597498710616379,0.9884101089691542
asid_10763,supernatant,a*,Rhodotorula toruloides,10,0.5222329678670935,1.0,1.0,0.12150291881711318,0.9884101089691542
asid_10766,supernatant,a*,Rhodotorula toruloides,10,-0.058025885318565944,1.0,1.0,0.8734948923712951,0.9884101089691542
asid_10773,supernatant,a*,Rhodotorula toruloides,10,-0.23636363636363636,0.49700598802395207,1.0,0.5108853175152002,0.9884101089691542
asid_10775,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_10776,supernatant,a*,Rhodotorula toruloides,10,-0.17407765595569785,1.0,1.0,0.6305360755569764,0.9884101089691542
asid_10779,supernatant,a*,Rhodotorula toruloides,10,-0.21212121212121213,0.8083832335329342,1.0,0.5563057751029299,0.9884101089691542
asid_10781,supernatant,a*,Rhodotorula toruloides,10,-0.29012942659282975,0.688622754491018,1.0,0.4161202535070595,0.9884101089691542
asid_12689,supernatant,a*,Rhodotorula toruloides,10,-0.17575757575757575,0.3013972055888224,1.0,0.6271883447764844,0.9884101089691542
asid_10784,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_10787,supernatant,a*,Rhodotorula toruloides,10,-0.07878787878787878,0.6646706586826348,1.0,0.8287173946974606,0.9884101089691542
asid_10790,supernatant,a*,Rhodotorula toruloides,10,0.09090909090909091,0.49700598802395207,1.0,0.8027717312071619,0.9884101089691542
asid_10791,supernatant,a*,Rhodotorula toruloides,10,-0.3314118617247829,0.8562874251497006,1.0,0.3495519374048989,0.9884101089691542
asid_10793,supernatant,a*,Rhodotorula toruloides,10,-0.23636363636363636,0.688622754491018,1.0,0.5108853175152002,0.9884101089691542
asid_43081,supernatant,a*,Rhodotorula toruloides,10,-0.2727272727272727,0.469061876247505,1.0,0.44583834154275137,0.9884101089691542
asid_10796,supernatant,a*,Rhodotorula toruloides,10,0.2606060606060606,0.5209580838323353,1.0,0.4670890543863402,0.9884101089691542
asid_10797,supernatant,a*,Rhodotorula toruloides,10,-0.06666666666666667,1.0,1.0,0.8548130882487426,0.9884101089691542
asid_10800,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_1739,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_10808,supernatant,a*,Rhodotorula toruloides,10,0.17575757575757575,1.0,1.0,0.6271883447764844,0.9884101089691542
asid_10810,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_3648,supernatant,a*,Rhodotorula toruloides,10,0.4061811972299616,1.0,1.0,0.2441286818964912,0.9884101089691542
asid_10813,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_10820,supernatant,a*,Rhodotorula toruloides,10,-0.2335496832484569,0.6407185628742516,1.0,0.5160766337811764,0.9884101089691542
asid_10823,supernatant,a*,Rhodotorula toruloides,10,0.3439179697143973,1.0,1.0,0.3305264309208817,0.9884101089691542
asid_10824,supernatant,a*,Rhodotorula toruloides,10,0.5222329678670935,1.0,1.0,0.12150291881711318,0.9884101089691542
asid_10826,supernatant,a*,Rhodotorula toruloides,10,0.04779521193992432,1.0,1.0,0.8956864834989988,0.9884101089691542
asid_10830,supernatant,a*,Rhodotorula toruloides,10,-0.1043023302537743,0.688622754491018,1.0,0.774304654354067,0.9884101089691542
asid_10836,supernatant,a*,Rhodotorula toruloides,10,-0.018237166310401936,0.8283433133732535,1.0,0.960119464496727,0.9884101089691542
asid_10837,supernatant,a*,Rhodotorula toruloides,10,-0.27513437577151784,0.34930139720558884,1.0,0.44167143440754,0.9884101089691542
asid_10839,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_20460,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_10842,supernatant,a*,Rhodotorula toruloides,10,0.40606060606060607,0.8562874251497006,1.0,0.24428229408662638,0.9884101089691542
asid_10843,supernatant,a*,Rhodotorula toruloides,10,0.06666666666666667,1.0,1.0,0.8548130882487426,0.9884101089691542
asid_10844,supernatant,a*,Rhodotorula toruloides,10,0.07878787878787878,0.6407185628742516,1.0,0.8287173946974606,0.9884101089691542
asid_10852,supernatant,a*,Rhodotorula toruloides,10,0.4909090909090909,0.8562874251497006,1.0,0.14965567342083677,0.9884101089691542
asid_10856,supernatant,a*,Rhodotorula toruloides,10,0.058025885318565944,1.0,1.0,0.8734948923712951,0.9884101089691542
asid_10873,supernatant,a*,Rhodotorula toruloides,10,-0.24848484848484848,0.688622754491018,1.0,0.48877630451924314,0.9884101089691542
asid_10874,supernatant,a*,Rhodotorula toruloides,10,0.1393939393939394,0.8083832335329342,1.0,0.7009318849100584,0.9884101089691542
asid_10877,supernatant,a*,Rhodotorula toruloides,10,0.2,0.469061876247505,1.0,0.5795840000000001,0.9884101089691542
asid_7573,supernatant,a*,Rhodotorula toruloides,10,-0.09090909090909091,0.6407185628742516,1.0,0.8027717312071619,0.9884101089691542
asid_10881,supernatant,a*,Rhodotorula toruloides,10,0.06666666666666667,1.0,1.0,0.8548130882487426,0.9884101089691542
asid_10889,supernatant,a*,Rhodotorula toruloides,10,0.12727272727272726,1.0,1.0,0.7260570147627894,0.9884101089691542
asid_10896,supernatant,a*,Rhodotorula toruloides,10,-0.34545454545454546,0.3013972055888224,1.0,0.32822651147136733,0.9884101089691542
asid_10897,supernatant,a*,Rhodotorula toruloides,10,-0.29012942659282975,0.688622754491018,1.0,0.4161202535070595,0.9884101089691542
asid_29235,supernatant,a*,Rhodotorula toruloides,10,0.006060606060606061,1.0,1.0,0.9867429111949892,0.9884101089691542
asid_25674,supernatant,a*,Rhodotorula toruloides,10,-0.24607002807249065,0.3013972055888224,1.0,0.4931477634399116,0.9884101089691542
asid_10909,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_10920,supernatant,a*,Rhodotorula toruloides,10,-0.4666666666666667,0.15768463073852296,1.0,0.17393859716506632,0.9884101089691542
asid_10922,supernatant,a*,Rhodotorula toruloides,10,0.18787878787878787,0.688622754491018,1.0,0.603217610029209,0.9884101089691542
asid_10927,supernatant,a*,Rhodotorula toruloides,10,-0.22424242424242424,0.8562874251497006,1.0,0.5334005612725947,0.9884101089691542
asid_10932,supernatant,a*,Rhodotorula toruloides,10,0.5190034815689996,1.0,1.0,0.12423936805850568,0.9884101089691542
asid_10933,supernatant,a*,Rhodotorula toruloides,10,-0.21212121212121213,1.0,1.0,0.5563057751029299,0.9884101089691542
asid_10934,supernatant,a*,Rhodotorula toruloides,10,-0.4110738898236987,0.8083832335329342,1.0,0.23794186616753052,0.9884101089691542
asid_10936,supernatant,a*,Rhodotorula toruloides,10,0.2,0.3013972055888224,1.0,0.5795840000000001,0.9884101089691542
asid_10937,supernatant,a*,Rhodotorula toruloides,10,0.5222329678670935,1.0,1.0,0.12150291881711318,0.9884101089691542
asid_10938,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_10948,supernatant,a*,Rhodotorula toruloides,10,0.030303030303030304,1.0,1.0,0.9337729580941466,0.9884101089691542
asid_10951,supernatant,a*,Rhodotorula toruloides,10,0.3212121212121212,0.5209580838323353,1.0,0.3654683104386702,0.9884101089691542
asid_10952,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_10957,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_10958,supernatant,a*,Rhodotorula toruloides,10,-0.2392080280190373,0.3013972055888224,1.0,0.5056601006121273,0.9884101089691542
asid_10959,supernatant,a*,Rhodotorula toruloides,10,-0.6484848484848484,0.15768463073852296,1.0,0.04254012768448945,0.9884101089691542
asid_10960,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_10963,supernatant,a*,Rhodotorula toruloides,10,-0.28484848484848485,0.15768463073852296,1.0,0.42503815489214547,0.9884101089691542
asid_18971,supernatant,a*,Rhodotorula toruloides,10,-0.23636363636363636,1.0,1.0,0.5108853175152002,0.9884101089691542
asid_3719,supernatant,a*,Rhodotorula toruloides,10,0.17575757575757575,0.688622754491018,1.0,0.6271883447764844,0.9884101089691542
asid_2528,supernatant,a*,Rhodotorula toruloides,10,0.17575757575757575,1.0,1.0,0.6271883447764844,0.9884101089691542
asid_10967,supernatant,a*,Rhodotorula toruloides,10,-0.22424242424242424,0.15768463073852296,1.0,0.5334005612725947,0.9884101089691542
asid_30765,supernatant,a*,Rhodotorula toruloides,10,0.08510677611520903,0.8083832335329342,1.0,0.8151715445415288,0.9884101089691542
asid_10971,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_10974,supernatant,a*,Rhodotorula toruloides,10,0.3619904402925108,0.15768463073852296,1.0,0.30400466202339305,0.9884101089691542
asid_8891,supernatant,a*,Rhodotorula toruloides,10,-0.09090909090909091,0.6646706586826348,1.0,0.8027717312071619,0.9884101089691542
asid_10986,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_10989,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_29958,supernatant,a*,Rhodotorula toruloides,10,0.2727272727272727,0.469061876247505,1.0,0.44583834154275137,0.9884101089691542
asid_11000,supernatant,a*,Rhodotorula toruloides,10,-0.006253053994807224,1.0,1.0,0.986321979214696,0.9884101089691542
asid_11001,supernatant,a*,Rhodotorula toruloides,10,-0.09693667772552662,1.0,1.0,0.7899323732727863,0.9884101089691542
asid_11003,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11004,supernatant,a*,Rhodotorula toruloides,10,-0.3696969696969697,0.5209580838323353,1.0,0.2930500752928223,0.9884101089691542
asid_11007,supernatant,a*,Rhodotorula toruloides,10,-0.18787878787878787,0.688622754491018,1.0,0.603217610029209,0.9884101089691542
asid_1001,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11015,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11016,supernatant,a*,Rhodotorula toruloides,10,0.40729671426564323,1.0,1.0,0.24271027029946393,0.9884101089691542
asid_11018,supernatant,a*,Rhodotorula toruloides,10,0.11515151515151516,0.8562874251497006,1.0,0.7514196523258483,0.9884101089691542
asid_11023,supernatant,a*,Rhodotorula toruloides,10,0.16434977710076598,0.6846307385229541,1.0,0.6500393055684095,0.9884101089691542
asid_11024,supernatant,a*,Rhodotorula toruloides,10,-0.006060606060606061,1.0,1.0,0.9867429111949892,0.9884101089691542
asid_1777,supernatant,a*,Rhodotorula toruloides,10,0.01818181818181818,1.0,1.0,0.9602404181286243,0.9884101089691542
asid_11028,supernatant,a*,Rhodotorula toruloides,10,0.5222329678670935,1.0,1.0,0.12150291881711318,0.9884101089691542
asid_11029,supernatant,a*,Rhodotorula toruloides,10,-0.3696969696969697,1.0,1.0,0.2930500752928223,0.9884101089691542
asid_11031,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11034,supernatant,a*,Rhodotorula toruloides,10,-0.04242424242424243,0.8083832335329342,1.0,0.907363817812816,0.9884101089691542
asid_12275,supernatant,a*,Rhodotorula toruloides,10,-0.01818181818181818,1.0,1.0,0.9602404181286243,0.9884101089691542
asid_11036,supernatant,a*,Rhodotorula toruloides,10,0.13981827504641484,0.6367265469061876,1.0,0.7000568732769904,0.9884101089691542
asid_11037,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_31450,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11039,supernatant,a*,Rhodotorula toruloides,10,-0.05454545454545454,0.8323353293413174,1.0,0.8810361811618526,0.9884101089691542
asid_11045,supernatant,a*,Rhodotorula toruloides,10,-0.05454545454545454,1.0,1.0,0.8810361811618526,0.9884101089691542
asid_27218,supernatant,a*,Rhodotorula toruloides,10,0.17407765595569785,1.0,1.0,0.6305360755569764,0.9884101089691542
asid_11047,supernatant,a*,Rhodotorula toruloides,10,0.006060606060606061,1.0,1.0,0.9867429111949892,0.9884101089691542
asid_11054,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11059,supernatant,a*,Rhodotorula toruloides,10,-0.15151515151515152,0.5209580838323353,1.0,0.6760651759978538,0.9884101089691542
asid_11062,supernatant,a*,Rhodotorula toruloides,10,0.12676334779491943,1.0,1.0,0.727118216349204,0.9884101089691542
asid_11064,supernatant,a*,Rhodotorula toruloides,10,0.21885688981825285,1.0,1.0,0.5435303493885986,0.9884101089691542
asid_11075,supernatant,a*,Rhodotorula toruloides,10,-0.22424242424242424,1.0,1.0,0.5334005612725947,0.9884101089691542
asid_11076,supernatant,a*,Rhodotorula toruloides,10,0.21212121212121213,0.5209580838323353,1.0,0.5563057751029299,0.9884101089691542
asid_13766,supernatant,a*,Rhodotorula toruloides,10,0.2727272727272727,1.0,1.0,0.44583834154275137,0.9884101089691542
asid_11078,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11080,supernatant,a*,Rhodotorula toruloides,10,0.44242424242424244,0.15768463073852296,1.0,0.20042268671194224,0.9884101089691542
asid_11083,supernatant,a*,Rhodotorula toruloides,10,0.5449492609130662,0.34930139720558884,1.0,0.10331591735410979,0.9884101089691542
asid_11084,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11089,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11093,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11098,supernatant,a*,Rhodotorula toruloides,10,0.5222329678670935,1.0,1.0,0.12150291881711318,0.9884101089691542
asid_11101,supernatant,a*,Rhodotorula toruloides,10,-0.29409960112768646,1.0,1.0,0.4094744342359632,0.9884101089691542
asid_5998,supernatant,a*,Rhodotorula toruloides,10,-0.05471149893120581,0.6646706586826348,1.0,0.8806762012346143,0.9884101089691542
asid_11103,supernatant,a*,Rhodotorula toruloides,10,0.17407765595569785,1.0,1.0,0.6305360755569764,0.9884101089691542
asid_26379,supernatant,a*,Rhodotorula toruloides,10,0.7978634243562576,1.0,1.0,0.005677181810793317,0.9884101089691542
asid_11110,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11114,supernatant,a*,Rhodotorula toruloides,10,0.2606060606060606,1.0,1.0,0.4670890543863402,0.9884101089691542
asid_11117,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11121,supernatant,a*,Rhodotorula toruloides,10,0.4303030303030303,1.0,1.0,0.21449233253280775,0.9884101089691542
asid_11124,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11128,supernatant,a*,Rhodotorula toruloides,10,-0.17407765595569785,1.0,1.0,0.6305360755569764,0.9884101089691542
asid_11129,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11131,supernatant,a*,Rhodotorula toruloides,10,0.07878787878787878,0.6407185628742516,1.0,0.8287173946974606,0.9884101089691542
asid_11133,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11134,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11140,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11142,supernatant,a*,Rhodotorula toruloides,10,-0.04242424242424243,1.0,1.0,0.907363817812816,0.9884101089691542
asid_11143,supernatant,a*,Rhodotorula toruloides,10,-0.01818181818181818,0.8323353293413174,1.0,0.9602404181286243,0.9884101089691542
asid_23467,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11152,supernatant,a*,Rhodotorula toruloides,10,0.4233447522064957,0.688622754491018,1.0,0.2228181042830319,0.9884101089691542
asid_11159,supernatant,a*,Rhodotorula toruloides,10,-0.04242424242424243,0.8562874251497006,1.0,0.907363817812816,0.9884101089691542
asid_11165,supernatant,a*,Rhodotorula toruloides,10,0.5222329678670935,1.0,1.0,0.12150291881711318,0.9884101089691542
asid_11166,supernatant,a*,Rhodotorula toruloides,10,-0.3113995776646092,0.469061876247505,1.0,0.3811134425448903,0.9884101089691542
asid_11167,supernatant,a*,Rhodotorula toruloides,10,-0.22424242424242424,0.469061876247505,1.0,0.5334005612725947,0.9884101089691542
asid_11174,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11179,supernatant,a*,Rhodotorula toruloides,10,-0.15659001786431223,1.0,1.0,0.6657357311128086,0.9884101089691542
asid_11180,supernatant,a*,Rhodotorula toruloides,10,0.07878787878787878,0.6606786427145709,1.0,0.8287173946974606,0.9884101089691542
asid_11181,supernatant,a*,Rhodotorula toruloides,10,-0.020483662259967568,1.0,1.0,0.9552107846379219,0.9884101089691542
asid_11184,supernatant,a*,Rhodotorula toruloides,10,0.2606060606060606,1.0,1.0,0.4670890543863402,0.9884101089691542
asid_11185,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11189,supernatant,a*,Rhodotorula toruloides,10,-0.3212121212121212,1.0,1.0,0.3654683104386702,0.9884101089691542
asid_11190,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_760,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11192,supernatant,a*,Rhodotorula toruloides,10,-0.16363636363636364,0.688622754491018,1.0,0.6514773427962428,0.9884101089691542
asid_3824,supernatant,a*,Rhodotorula toruloides,10,0.05454545454545454,0.8323353293413174,1.0,0.8810361811618526,0.9884101089691542
asid_3144,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11196,supernatant,a*,Rhodotorula toruloides,10,0.296969696969697,0.688622754491018,1.0,0.4047016712701569,0.9884101089691542
asid_11198,supernatant,a*,Rhodotorula toruloides,10,-0.18787878787878787,0.49700598802395207,1.0,0.603217610029209,0.9884101089691542
asid_11200,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_13534,supernatant,a*,Rhodotorula toruloides,10,-0.3696969696969697,1.0,1.0,0.2930500752928223,0.9884101089691542
asid_11202,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11206,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11207,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11209,supernatant,a*,Rhodotorula toruloides,10,-0.030303030303030304,1.0,1.0,0.9337729580941466,0.9884101089691542
asid_11212,supernatant,a*,Rhodotorula toruloides,10,0.27679962459076374,1.0,1.0,0.4387991966448961,0.9884101089691542
asid_11214,supernatant,a*,Rhodotorula toruloides,10,-0.28484848484848485,0.34930139720558884,1.0,0.42503815489214547,0.9884101089691542
asid_11215,supernatant,a*,Rhodotorula toruloides,10,-0.16363636363636364,0.469061876247505,1.0,0.6514773427962428,0.9884101089691542
asid_11218,supernatant,a*,Rhodotorula toruloides,10,0.14869688228210426,0.688622754491018,1.0,0.6818227248382321,0.9884101089691542
asid_11219,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11229,supernatant,a*,Rhodotorula toruloides,10,-0.008649988268461367,1.0,1.0,0.9810795663754146,0.9884101089691542
asid_11232,supernatant,a*,Rhodotorula toruloides,10,0.3376649157195901,0.6367265469061876,1.0,0.3399711742396793,0.9884101089691542
asid_7695,supernatant,a*,Rhodotorula toruloides,10,0.5881992022553729,1.0,1.0,0.07368145588384303,0.9884101089691542
asid_11245,supernatant,a*,Rhodotorula toruloides,10,-0.024316221747202584,1.0,1.0,0.9468397049085097,0.9884101089691542
asid_11249,supernatant,a*,Rhodotorula toruloides,10,0.12727272727272726,1.0,1.0,0.7260570147627894,0.9884101089691542
asid_11250,supernatant,a*,Rhodotorula toruloides,10,0.16363636363636364,1.0,1.0,0.6514773427962428,0.9884101089691542
asid_11253,supernatant,a*,Rhodotorula toruloides,10,-0.2,0.15768463073852296,1.0,0.5795840000000001,0.9884101089691542
asid_11255,supernatant,a*,Rhodotorula toruloides,10,-0.07878787878787878,0.688622754491018,1.0,0.8287173946974606,0.9884101089691542
asid_7299,supernatant,a*,Rhodotorula toruloides,10,-0.05454545454545454,1.0,1.0,0.8810361811618526,0.9884101089691542
asid_11258,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11262,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11265,supernatant,a*,Rhodotorula toruloides,10,-0.3575757575757576,0.5209580838323353,1.0,0.3103760917056799,0.9884101089691542
asid_11267,supernatant,a*,Rhodotorula toruloides,10,0.05454545454545454,0.8562874251497006,1.0,0.8810361811618526,0.9884101089691542
asid_23350,supernatant,a*,Rhodotorula toruloides,10,0.07878787878787878,1.0,1.0,0.8287173946974606,0.9884101089691542
asid_11275,supernatant,a*,Rhodotorula toruloides,10,0.24219967151691826,1.0,1.0,0.5001887429398469,0.9884101089691542
asid_11276,supernatant,a*,Rhodotorula toruloides,10,0.23636363636363636,0.15768463073852296,1.0,0.5108853175152002,0.9884101089691542
asid_11279,supernatant,a*,Rhodotorula toruloides,10,-0.1393939393939394,0.6646706586826348,1.0,0.7009318849100584,0.9884101089691542
asid_11292,supernatant,a*,Rhodotorula toruloides,10,-0.3939393939393939,1.0,1.0,0.25999776683488757,0.9884101089691542
asid_11293,supernatant,a*,Rhodotorula toruloides,10,0.17575757575757575,1.0,1.0,0.6271883447764844,0.9884101089691542
asid_11294,supernatant,a*,Rhodotorula toruloides,10,-0.28484848484848485,0.34930139720558884,1.0,0.42503815489214547,0.9884101089691542
asid_11295,supernatant,a*,Rhodotorula toruloides,10,0.5222329678670935,1.0,1.0,0.12150291881711318,0.9884101089691542
asid_11298,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11301,supernatant,a*,Rhodotorula toruloides,10,0.3212121212121212,0.34930139720558884,1.0,0.3654683104386702,0.9884101089691542
asid_11306,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11307,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11310,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11311,supernatant,a*,Rhodotorula toruloides,10,-0.07878787878787878,0.688622754491018,1.0,0.8287173946974606,0.9884101089691542
asid_4970,supernatant,a*,Rhodotorula toruloides,10,0.2727272727272727,1.0,1.0,0.44583834154275137,0.9884101089691542
asid_11316,supernatant,a*,Rhodotorula toruloides,10,-0.5151515151515151,0.15768463073852296,1.0,0.12755286970323426,0.9884101089691542
asid_11323,supernatant,a*,Rhodotorula toruloides,10,0.12727272727272726,0.688622754491018,1.0,0.7260570147627894,0.9884101089691542
asid_11325,supernatant,a*,Rhodotorula toruloides,10,-0.061450986779902704,1.0,1.0,0.8660824325635182,0.9884101089691542
asid_11330,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11331,supernatant,a*,Rhodotorula toruloides,10,0.05454545454545454,1.0,1.0,0.8810361811618526,0.9884101089691542
asid_12010,supernatant,a*,Rhodotorula toruloides,10,-0.12109983575845913,0.8562874251497006,1.0,0.7389449350734953,0.9884101089691542
asid_11336,supernatant,a*,Rhodotorula toruloides,10,-0.3943699921394939,0.15768463073852296,1.0,0.25943017203909136,0.9884101089691542
asid_11339,supernatant,a*,Rhodotorula toruloides,10,0.47878787878787876,0.5209580838323353,1.0,0.1615229280174558,0.9884101089691542
asid_11341,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_13686,supernatant,a*,Rhodotorula toruloides,10,0.01818181818181818,1.0,1.0,0.9602404181286243,0.9884101089691542
asid_6312,supernatant,a*,Rhodotorula toruloides,10,-0.6242424242424243,0.15768463073852296,1.0,0.053717767217167395,0.9884101089691542
asid_11370,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11371,supernatant,a*,Rhodotorula toruloides,10,-0.11515151515151516,1.0,1.0,0.7514196523258483,0.9884101089691542
asid_11372,supernatant,a*,Rhodotorula toruloides,10,0.5222329678670935,1.0,1.0,0.12150291881711318,0.9884101089691542
asid_11376,supernatant,a*,Rhodotorula toruloides,10,0.04242424242424243,0.8323353293413174,1.0,0.907363817812816,0.9884101089691542
asid_11382,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11387,supernatant,a*,Rhodotorula toruloides,10,-0.16363636363636364,0.469061876247505,1.0,0.6514773427962428,0.9884101089691542
asid_11389,supernatant,a*,Rhodotorula toruloides,10,0.30639964574555395,0.34930139720558884,1.0,0.3892091134519805,0.9884101089691542
asid_11392,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11393,supernatant,a*,Rhodotorula toruloides,10,-0.2,0.49700598802395207,1.0,0.5795840000000001,0.9884101089691542
asid_11396,supernatant,a*,Rhodotorula toruloides,10,-0.5757575757575758,0.34930139720558884,1.0,0.08155281477260236,0.9884101089691542
asid_25842,supernatant,a*,Rhodotorula toruloides,10,-0.09090909090909091,0.8323353293413174,1.0,0.8027717312071619,0.9884101089691542
asid_11399,supernatant,a*,Rhodotorula toruloides,10,0.05454545454545454,0.8083832335329342,1.0,0.8810361811618526,0.9884101089691542
asid_11402,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_18256,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11409,supernatant,a*,Rhodotorula toruloides,10,0.3943699921394939,0.688622754491018,1.0,0.25943017203909136,0.9884101089691542
asid_11413,supernatant,a*,Rhodotorula toruloides,10,0.05454545454545454,0.8323353293413174,1.0,0.8810361811618526,0.9884101089691542
asid_11414,supernatant,a*,Rhodotorula toruloides,10,0.15151515151515152,0.469061876247505,1.0,0.6760651759978538,0.9884101089691542
asid_11415,supernatant,a*,Rhodotorula toruloides,10,-0.05454545454545454,1.0,1.0,0.8810361811618526,0.9884101089691542
asid_25969,supernatant,a*,Rhodotorula toruloides,10,-0.1875916198442167,0.3253493013972056,1.0,0.6037816838313677,0.9884101089691542
asid_11423,supernatant,a*,Rhodotorula toruloides,10,-0.20759971844307282,0.6367265469061876,1.0,0.564946403518352,0.9884101089691542
asid_11424,supernatant,a*,Rhodotorula toruloides,10,0.6074076879484503,1.0,1.0,0.06252817596740043,0.9884101089691542
asid_11425,supernatant,a*,Rhodotorula toruloides,10,-0.2,0.8083832335329342,1.0,0.5795840000000001,0.9884101089691542
asid_11428,supernatant,a*,Rhodotorula toruloides,10,0.21212121212121213,0.3013972055888224,1.0,0.5563057751029299,0.9884101089691542
asid_11431,supernatant,a*,Rhodotorula toruloides,10,-0.5222329678670935,0.3013972055888224,1.0,0.12150291881711318,0.9884101089691542
asid_19201,supernatant,a*,Rhodotorula toruloides,10,0.04242424242424243,1.0,1.0,0.907363817812816,0.9884101089691542
asid_11438,supernatant,a*,Rhodotorula toruloides,10,-0.23636363636363636,0.469061876247505,1.0,0.5108853175152002,0.9884101089691542
asid_11441,supernatant,a*,Rhodotorula toruloides,10,-0.2606060606060606,0.469061876247505,1.0,0.4670890543863402,0.9884101089691542
asid_11443,supernatant,a*,Rhodotorula toruloides,10,0.5222329678670935,1.0,1.0,0.12150291881711318,0.9884101089691542
