dedup_group_id,fraction,predictor,species,n_strains,n_groups,n_perm,kruskal_H,empirical_p,empirical_fdr
asid_711,cell,color,Rhodotorula mucilaginosa,206,3,200,0.20676185594220442,0.34328358208955223,0.6872225634660807
asid_7794,cell,color,Rhodotorula mucilaginosa,206,3,200,3.3833078184979968,0.15920398009950248,0.535924665844076
asid_1284,cell,color,Rhodotorula mucilaginosa,206,3,200,3.3159251746659493,0.12935323383084577,0.5099024509865043
asid_717,cell,color,Rhodotorula mucilaginosa,206,3,200,2.914854213437252,0.15920398009950248,0.535924665844076
asid_718,cell,color,Rhodotorula mucilaginosa,206,3,200,0.20251082527067865,0.40298507462686567,0.7046452008993388
asid_721,cell,color,Rhodotorula mucilaginosa,206,3,200,0.3731250541169402,0.1791044776119403,0.5507360557914242
asid_724,cell,color,Rhodotorula mucilaginosa,206,3,200,0.028775467338846283,0.36318407960199006,0.6967611626761496
asid_247,cell,color,Rhodotorula mucilaginosa,206,3,200,2.6282008177176976,0.20398009950248755,0.5732460390127978
asid_13733,cell,color,Rhodotorula mucilaginosa,206,3,200,3.1257648950048633,0.10945273631840796,0.48266610870879245
asid_729,cell,color,Rhodotorula mucilaginosa,206,3,200,13.309809608471824,0.004975124378109453,0.17261120866256952
asid_732,cell,color,Rhodotorula mucilaginosa,206,3,200,0.37043972019375815,0.208955223880597,0.5774261926094273
asid_734,cell,color,Rhodotorula mucilaginosa,206,3,200,2.155695375311211,0.4079601990049751,0.7069262574384778
asid_735,cell,color,Rhodotorula mucilaginosa,206,3,200,2.5003748933136194,0.7960199004975125,0.9484898738630082
asid_737,cell,color,Rhodotorula mucilaginosa,206,3,200,1.9060822193788454,0.263681592039801,0.6285332619549386
asid_18098,cell,color,Rhodotorula mucilaginosa,206,3,200,0.028775467338846283,0.39303482587064675,0.6989013852913687
asid_740,cell,color,Rhodotorula mucilaginosa,206,3,200,0.02465710646026764,0.9601990049751243,1.0
asid_9512,cell,color,Rhodotorula mucilaginosa,206,3,200,1.3987900991010065,0.40298507462686567,0.7046452008993388
asid_13779,cell,color,Rhodotorula mucilaginosa,206,3,200,3.7012539991648055,0.10945273631840796,0.48266610870879245
asid_744,cell,color,Rhodotorula mucilaginosa,206,3,200,0.08418429157325136,0.4975124378109453,0.7476154260544412
asid_746,cell,color,Rhodotorula mucilaginosa,206,3,200,4.092204049173006,0.0845771144278607,0.4795502061676056
asid_748,cell,color,Rhodotorula mucilaginosa,206,3,200,2.9784783687335903,0.14925373134328357,0.535924665844076
asid_749,cell,color,Rhodotorula mucilaginosa,206,3,200,0.12244476122964443,0.5373134328358209,0.7796166767637825
asid_756,cell,color,Rhodotorula mucilaginosa,206,3,200,0.532903361663216,0.1791044776119403,0.5507360557914242
asid_9197,cell,color,Rhodotorula mucilaginosa,206,3,200,3.209735321908852,0.21393034825870647,0.5818042353076118
asid_758,cell,color,Rhodotorula mucilaginosa,206,3,200,3.4153891409897597,0.11442786069651742,0.49285975417299627
asid_60,cell,color,Rhodotorula mucilaginosa,206,3,200,2.983367380053892,0.13930348258706468,0.5247931996703111
asid_763,cell,color,Rhodotorula mucilaginosa,206,3,200,3.6157000396341346,0.12437810945273632,0.502464134805425
asid_764,cell,color,Rhodotorula mucilaginosa,206,3,200,0.33080286648055335,0.15920398009950248,0.535924665844076
asid_765,cell,color,Rhodotorula mucilaginosa,206,3,200,15.583118690539663,0.014925373134328358,0.2662584995626781
asid_5383,cell,color,Rhodotorula mucilaginosa,206,3,200,0.08051758999897629,0.9104477611940298,1.0
asid_773,cell,color,Rhodotorula mucilaginosa,206,3,200,1.0561240286417615,0.3383084577114428,0.6834975198935743
asid_2397,cell,color,Rhodotorula mucilaginosa,206,3,200,0.29016360323578283,0.5422885572139303,0.7829830346431855
asid_3878,cell,color,Rhodotorula mucilaginosa,206,3,200,9.739144293038862,0.26865671641791045,0.6309889081224044
asid_32,cell,color,Rhodotorula mucilaginosa,206,3,200,0.02960556745563281,0.8407960199004975,0.9717810214085726
asid_3962,cell,color,Rhodotorula mucilaginosa,206,3,200,0.30400643033499364,0.8706467661691543,0.9836338479993185
asid_789,cell,color,Rhodotorula mucilaginosa,206,3,200,6.352207959601515,0.05472636815920398,0.41548892704618495
asid_793,cell,color,Rhodotorula mucilaginosa,206,3,200,0.5131521559683279,0.17412935323383086,0.5459331250723128
asid_795,cell,color,Rhodotorula mucilaginosa,206,3,200,13.602313769875877,0.01990049751243781,0.2893697920260025
asid_800,cell,color,Rhodotorula mucilaginosa,206,3,200,1.1344616516763608,0.16417910447761194,0.535924665844076
asid_3532,cell,color,Rhodotorula mucilaginosa,206,3,200,2.6349327388833217,0.06467661691542288,0.44681788713824727
asid_805,cell,color,Rhodotorula mucilaginosa,206,3,200,0.7147972264402824,0.05970149253731343,0.43073622712127435
asid_3476,cell,color,Rhodotorula mucilaginosa,206,3,200,1.4508114074076275,0.373134328358209,0.6986644160151624
asid_811,cell,color,Rhodotorula mucilaginosa,206,3,200,10.375492014848874,0.07462686567164178,0.464547316189501
asid_821,cell,color,Rhodotorula mucilaginosa,206,3,200,0.05776585635999254,0.9253731343283582,1.0
asid_15555,cell,color,Rhodotorula mucilaginosa,206,3,200,3.996993805652096,0.08955223880597014,0.4795502061676056
asid_825,cell,color,Rhodotorula mucilaginosa,206,3,200,3.2809170663501845,0.13432835820895522,0.5178336259877085
asid_828,cell,color,Rhodotorula mucilaginosa,206,3,200,0.04847655434616627,0.8557213930348259,0.9774198482292001
asid_836,cell,color,Rhodotorula mucilaginosa,206,3,200,5.338557011296871,0.05970149253731343,0.43073622712127435
asid_46,cell,color,Rhodotorula mucilaginosa,206,3,200,0.10539108576404033,0.8606965174129353,0.9790734130696565
asid_838,cell,color,Rhodotorula mucilaginosa,206,3,200,0.12940459476999422,0.8258706467661692,0.9640946676808929
asid_840,cell,color,Rhodotorula mucilaginosa,206,3,200,1.944034090776995,0.31343283582089554,0.6646889149756835
asid_842,cell,color,Rhodotorula mucilaginosa,206,3,200,1.1066727028950254,0.6766169154228856,0.8789034866959079
asid_7582,cell,color,Rhodotorula mucilaginosa,206,3,200,0.7306663868865826,0.1791044776119403,0.5507360557914242
asid_845,cell,color,Rhodotorula mucilaginosa,206,3,200,0.40193617369823187,0.845771144278607,0.9728842380006356
asid_31011,cell,color,Rhodotorula mucilaginosa,206,3,200,0.6815207366753384,0.7263681592039801,0.9053937813245225
asid_847,cell,color,Rhodotorula mucilaginosa,206,3,200,0.10250882458853994,0.9502487562189055,1.0
asid_22189,cell,color,Rhodotorula mucilaginosa,206,3,200,0.11453681936541216,0.5323383084577115,0.7763369829880117
asid_4230,cell,color,Rhodotorula mucilaginosa,206,3,200,2.100288719580135,0.23880597014925373,0.607278884478175
asid_413,cell,color,Rhodotorula mucilaginosa,206,3,200,11.64919633936097,0.03980099502487562,0.37786920528143986
asid_860,cell,color,Rhodotorula mucilaginosa,206,3,200,0.822232985543792,0.0845771144278607,0.4795502061676056
asid_861,cell,color,Rhodotorula mucilaginosa,206,3,200,15.74122385106648,0.01990049751243781,0.2893697920260025
asid_867,cell,color,Rhodotorula mucilaginosa,206,3,200,3.918703940100613,0.0945273631840796,0.4795502061676056
asid_873,cell,color,Rhodotorula mucilaginosa,206,3,200,0.42276729889022135,0.8855721393034826,0.9924170856913628
asid_580,cell,color,Rhodotorula mucilaginosa,206,3,200,0.8983109289952154,0.29850746268656714,0.6550698019509043
asid_447,cell,color,Rhodotorula mucilaginosa,206,3,200,2.2185706676473274,0.2935323383084577,0.6491831911452813
asid_877,cell,color,Rhodotorula mucilaginosa,206,3,200,2.7309485988429287,0.16417910447761194,0.535924665844076
asid_879,cell,color,Rhodotorula mucilaginosa,206,3,200,1.050434061497981,0.6567164179104478,0.8673803829000554
asid_885,cell,color,Rhodotorula mucilaginosa,206,3,200,6.449720101439084,0.07462686567164178,0.464547316189501
asid_319,cell,color,Rhodotorula mucilaginosa,206,3,200,1.9325852782562833,0.27860696517412936,0.6378490854799269
asid_887,cell,color,Rhodotorula mucilaginosa,206,3,200,21.944990632440067,0.12437810945273632,0.502464134805425
asid_892,cell,color,Rhodotorula mucilaginosa,206,3,200,2.3990799548889754,0.1691542288557214,0.542962060446069
asid_12903,cell,color,Rhodotorula mucilaginosa,206,3,200,0.09808493241621363,0.6616915422885572,0.8702972940177163
asid_333,cell,color,Rhodotorula mucilaginosa,206,3,200,2.4904174386157365,0.20398009950248755,0.5732460390127978
asid_8614,cell,color,Rhodotorula mucilaginosa,206,3,200,6.149683578542863,0.31840796019900497,0.6681823260836135
asid_901,cell,color,Rhodotorula mucilaginosa,206,3,200,2.880306068484174,0.1791044776119403,0.5507360557914242
asid_906,cell,color,Rhodotorula mucilaginosa,206,3,200,3.099002045860402,0.8159203980099502,0.9592426555400398
asid_909,cell,color,Rhodotorula mucilaginosa,206,3,200,0.41366185538004174,0.7761194029850746,0.9374425708396454
asid_910,cell,color,Rhodotorula mucilaginosa,206,3,200,6.7535494576691235,0.26865671641791045,0.6309889081224044
asid_3235,cell,color,Rhodotorula mucilaginosa,206,3,200,0.14254646925212455,0.9900497512437811,1.0
asid_916,cell,color,Rhodotorula mucilaginosa,206,3,200,0.6095154716176694,0.9502487562189055,1.0
asid_273,cell,color,Rhodotorula mucilaginosa,206,3,200,3.626623880853572,0.11940298507462686,0.49573513864903374
asid_10230,cell,color,Rhodotorula mucilaginosa,206,3,200,0.2745206663823865,0.3482587064676617,0.6914616900768616
asid_924,cell,color,Rhodotorula mucilaginosa,206,3,200,0.4974701332055247,0.11940298507462686,0.49573513864903374
asid_321,cell,color,Rhodotorula mucilaginosa,206,3,200,3.63740604327495,0.06965174129353234,0.45551176894460477
asid_934,cell,color,Rhodotorula mucilaginosa,206,3,200,2.0256992596883947,0.2736318407960199,0.6335288718331795
asid_935,cell,color,Rhodotorula mucilaginosa,206,3,200,0.5909397654323811,0.7910447761194029,0.9469858622654834
asid_30276,cell,color,Rhodotorula mucilaginosa,206,3,200,1.7621393551837627,0.4129353233830846,0.7076273033709825
asid_937,cell,color,Rhodotorula mucilaginosa,206,3,200,4.676233220805557,0.0845771144278607,0.4795502061676056
asid_816,cell,color,Rhodotorula mucilaginosa,206,3,200,0.11510186935527145,0.09950248756218906,0.4795502061676056
asid_940,cell,color,Rhodotorula mucilaginosa,206,3,200,2.3331502261222568,0.23880597014925373,0.607278884478175
asid_941,cell,color,Rhodotorula mucilaginosa,206,3,200,0.015582872484401378,1.0,1.0
asid_15752,cell,color,Rhodotorula mucilaginosa,206,3,200,4.678831158437561,0.04477611940298507,0.38909045930568154
asid_13785,cell,color,Rhodotorula mucilaginosa,206,3,200,9.327326086600465,0.04477611940298507,0.38909045930568154
asid_950,cell,color,Rhodotorula mucilaginosa,206,3,200,0.43283219816783003,0.17412935323383086,0.5459331250723128
asid_955,cell,color,Rhodotorula mucilaginosa,206,3,200,5.528438730575772,0.024875621890547265,0.31467995144918837
asid_961,cell,color,Rhodotorula mucilaginosa,206,3,200,2.886418974257367,0.208955223880597,0.5774261926094273
asid_17130,cell,color,Rhodotorula mucilaginosa,206,3,200,0.06407322654456493,0.7960199004975125,0.9484898738630082
asid_967,cell,color,Rhodotorula mucilaginosa,206,3,200,0.9878832722166635,0.6616915422885572,0.8702972940177163
asid_1100,cell,color,Rhodotorula mucilaginosa,206,3,200,13.038072857943007,0.009950248756218905,0.22357261312485194
asid_970,cell,color,Rhodotorula mucilaginosa,206,3,200,2.852940457558134,0.16417910447761194,0.535924665844076
asid_1069,cell,color,Rhodotorula mucilaginosa,206,3,200,1.5592927704806243,0.04477611940298507,0.38909045930568154
asid_974,cell,color,Rhodotorula mucilaginosa,206,3,200,2.097454022372858,0.32338308457711445,0.6717513029175058
asid_980,cell,color,Rhodotorula mucilaginosa,206,3,200,1.360967600427898,0.024875621890547265,0.31467995144918837
asid_46427,cell,color,Rhodotorula mucilaginosa,206,3,200,8.182720991434394,0.004975124378109453,0.17261120866256952
asid_7067,cell,color,Rhodotorula mucilaginosa,206,3,200,3.190254096900958,0.13930348258706468,0.5247931996703111
asid_986,cell,color,Rhodotorula mucilaginosa,206,3,200,4.023048716135349,0.15422885572139303,0.535924665844076
asid_987,cell,color,Rhodotorula mucilaginosa,206,3,200,2.2258011746251896,0.23383084577114427,0.6032426712800132
asid_992,cell,color,Rhodotorula mucilaginosa,206,3,200,13.896799796894697,0.009950248756218905,0.22357261312485194
asid_13789,cell,color,Rhodotorula mucilaginosa,206,3,200,3.3260203728204942,0.13930348258706468,0.5247931996703111
asid_4053,cell,color,Rhodotorula mucilaginosa,206,3,200,0.06407322654456493,0.6716417910447762,0.8760585462459645
asid_998,cell,color,Rhodotorula mucilaginosa,206,3,200,3.1241534344630963,0.11940298507462686,0.49573513864903374
asid_11757,cell,color,Rhodotorula mucilaginosa,206,3,200,0.7505132408939517,0.20398009950248755,0.5732460390127978
asid_1000,cell,color,Rhodotorula mucilaginosa,206,3,200,0.5521116829356743,0.35323383084577115,0.692596646933626
asid_1002,cell,color,Rhodotorula mucilaginosa,206,3,200,3.2036022418189987,0.15422885572139303,0.535924665844076
asid_1006,cell,color,Rhodotorula mucilaginosa,206,3,200,17.3179452277285,0.014925373134328358,0.2662584995626781
asid_579,cell,color,Rhodotorula mucilaginosa,206,3,200,1.0742986056327481,0.13930348258706468,0.5247931996703111
asid_1010,cell,color,Rhodotorula mucilaginosa,206,3,200,0.06407322654456493,1.0,1.0
asid_1101,cell,color,Rhodotorula mucilaginosa,206,3,200,0.027247748261743254,0.9950248756218906,1.0
asid_10688,cell,color,Rhodotorula mucilaginosa,206,3,200,0.07170690763098264,0.4925373134328358,0.7476154260544412
asid_3219,cell,color,Rhodotorula mucilaginosa,206,3,200,0.21920064101448133,0.3482587064676617,0.6914616900768616
asid_1014,cell,color,Rhodotorula mucilaginosa,206,3,200,0.3732862892856019,0.5621890547263682,0.7985216901644697
asid_6927,cell,color,Rhodotorula mucilaginosa,206,3,200,2.27901146667773,0.25870646766169153,0.624402285248947
asid_2327,cell,color,Rhodotorula mucilaginosa,206,3,200,2.4117789733605832,0.208955223880597,0.5774261926094273
asid_1021,cell,color,Rhodotorula mucilaginosa,206,3,200,2.062733781846987,0.27860696517412936,0.6378490854799269
asid_1022,cell,color,Rhodotorula mucilaginosa,206,3,200,2.713116747814638,0.208955223880597,0.5774261926094273
asid_1025,cell,color,Rhodotorula mucilaginosa,206,3,200,1.6096827951823798,0.35323383084577115,0.692596646933626
asid_347,cell,color,Rhodotorula mucilaginosa,206,3,200,0.642505797010017,0.43781094527363185,0.7150609017908036
asid_3559,cell,color,Rhodotorula mucilaginosa,206,3,200,1.1475311118097125,0.3582089552238806,0.6957023894726818
asid_1034,cell,color,Rhodotorula mucilaginosa,206,3,200,0.00991690035357351,0.9701492537313433,1.0
asid_1035,cell,color,Rhodotorula mucilaginosa,206,3,200,2.8075159467272215,0.3034825870646766,0.6550698019509043
asid_1037,cell,color,Rhodotorula mucilaginosa,206,3,200,1.0264585911448876,0.22388059701492538,0.5928061711643801
asid_3722,cell,color,Rhodotorula mucilaginosa,206,3,200,2.145249521969049,0.11442786069651742,0.49285975417299627
asid_1045,cell,color,Rhodotorula mucilaginosa,206,3,200,11.372471283317168,0.024875621890547265,0.31467995144918837
asid_6319,cell,color,Rhodotorula mucilaginosa,206,3,200,9.124748682507061,0.014925373134328358,0.2662584995626781
asid_3492,cell,color,Rhodotorula mucilaginosa,206,3,200,3.4271415382737587,0.12437810945273632,0.502464134805425
asid_1053,cell,color,Rhodotorula mucilaginosa,206,3,200,0.028775467338846283,0.39303482587064675,0.6989013852913687
asid_1054,cell,color,Rhodotorula mucilaginosa,206,3,200,4.3929619429289914,0.7761194029850746,0.9374425708396454
asid_1056,cell,color,Rhodotorula mucilaginosa,206,3,200,3.030378162801867,0.21393034825870647,0.5818042353076118
asid_2350,cell,color,Rhodotorula mucilaginosa,206,3,200,2.844214690752665,0.263681592039801,0.6285332619549386
asid_1059,cell,color,Rhodotorula mucilaginosa,206,3,200,0.5357240591371237,0.12935323383084577,0.5099024509865043
asid_1060,cell,color,Rhodotorula mucilaginosa,206,3,200,2.392438763671521,0.16417910447761194,0.535924665844076
asid_1062,cell,color,Rhodotorula mucilaginosa,206,3,200,0.2293197894621244,0.16417910447761194,0.535924665844076
asid_1236,cell,color,Rhodotorula mucilaginosa,206,3,200,0.10874626034012636,0.5671641791044776,0.8018469450500307
asid_1066,cell,color,Rhodotorula mucilaginosa,206,3,200,0.6614746730805336,0.48258706467661694,0.7442677119387537
asid_2814,cell,color,Rhodotorula mucilaginosa,206,3,200,2.4499449915690548,0.263681592039801,0.6285332619549386
asid_1071,cell,color,Rhodotorula mucilaginosa,206,3,200,1.500631607672176,0.30845771144278605,0.659323991593561
asid_1072,cell,color,Rhodotorula mucilaginosa,206,3,200,0.5895356022554097,0.5920398009950248,0.82042284904406
asid_1073,cell,color,Rhodotorula mucilaginosa,206,3,200,1.9664407055382753,0.23880597014925373,0.607278884478175
asid_16487,cell,color,Rhodotorula mucilaginosa,206,3,200,3.9212578401230758,0.5422885572139303,0.7829830346431855
asid_38488,cell,color,Rhodotorula mucilaginosa,206,3,200,3.0229028507519615,0.15920398009950248,0.535924665844076
asid_1078,cell,color,Rhodotorula mucilaginosa,206,3,200,4.985130126830768,0.07960199004975124,0.4784738726748423
asid_1079,cell,color,Rhodotorula mucilaginosa,206,3,200,2.618928844215816,0.17412935323383086,0.5459331250723128
asid_1376,cell,color,Rhodotorula mucilaginosa,206,3,200,0.5814116792563482,0.6517412935323383,0.8645603861490971
asid_1085,cell,color,Rhodotorula mucilaginosa,206,3,200,1.8191740446108042,0.22885572139303484,0.5987555982218102
asid_1086,cell,color,Rhodotorula mucilaginosa,206,3,200,0.35146875611576434,0.2935323383084577,0.6491831911452813
asid_1090,cell,color,Rhodotorula mucilaginosa,206,3,200,11.753001306881401,0.004975124378109453,0.17261120866256952
asid_1093,cell,color,Rhodotorula mucilaginosa,206,3,200,0.06407322654456493,0.4975124378109453,0.7476154260544412
asid_1097,cell,color,Rhodotorula mucilaginosa,206,3,200,2.3367108157667644,0.19900497512437812,0.5689215238560303
asid_1098,cell,color,Rhodotorula mucilaginosa,206,3,200,0.11699410187600279,0.8159203980099502,0.9592426555400398
asid_1103,cell,color,Rhodotorula mucilaginosa,206,3,200,0.06407322654456493,1.0,1.0
