row ID,row m/z,row retention time,adduct
45316,577.4781,6.351383,[M+H]1+
11750,516.2724,4.864,[M+H]1+
6431,298.3458,4.855,[M+H]1+
2285,961.6118,5.038,[M+H]1+
51074,1090.8192,6.012274,[M+H]1+
44186,638.6535,7.244894,[M+H]1+
10873,331.1964,1.152235,[M+H]1+
1504,329.1487,1.138,[M+H]1+
2929,263.1385,0.568889,[M+H]1+
2206,1249.9935,7.087,[M+Na]1+
967,437.1918,5.004,[M+H]1+
23388,789.5444,7.577951,[M+H]1+
49862,463.1967,2.965259,[M+H]1+
2501,1251.0,7.087,[M+Na]1+
1368,800.5167,6.292005,[M+H]1+
10198,1154.1118,7.017,[M+H]1+
40504,279.0925,4.293333,[M+H]1+
4254,686.5383,5.554,[M+NH3+H]1+
10705,531.4058,6.119,[M+H]1+
24680,452.393,7.363032,[M+H]1+
8980,600.4659,7.430858,[M+NH3+H]1+
6787,948.7157,5.808,[M+NH3+H]1+
5938,619.4399,5.346,[M+Na]1+
1822,254.2474,3.985978,[M-H2O+H]1+
52636,205.0677,0.653584,[M+H]1+
5564,433.176,5.178,[M+H]1+
49275,725.4668,7.615424,[M+H]1+
9457,721.5041,5.451,[M+Na]1+
9591,839.5672,5.243515,[M+Na]1+
8706,761.5161,5.344,[M+H]1+
12026,166.0857,3.078917,[M+NH3+H]1+
4666,247.2456,3.005198,[M+H]1+
3928,628.5004,5.442,[M+H]1+
29789,472.8264,5.213291,[M+2H]2+
16045,696.4569,5.368,[M+H]1+
3849,658.5114,5.336,[M+NH3+H]1+
9656,378.261,5.064,[M+H]1+
29030,277.1177,0.546893,[M+H]1+
7863,910.6426,6.247555,[M+NH3+H]1+
32782,283.1742,5.375,[M+H]1+
12542,770.0462,5.723,[M+2H]2+
18173,358.1965,0.640262,[M+H]1+
5409,473.3441,5.289399,[M+Na]1+
7128,440.2477,2.646082,[M+NH3+H]1+
6260,592.2961,1.324729,[M+H]1+
27332,835.5834,5.714,[M+2H]2+
19399,201.1229,2.805016,[M+CH3OH+Na]1+
46575,476.2373,3.691017,[M+CH3OH+H]1+
1033,737.6091,6.448,[M+H]1+
27185,551.3271,6.391,[M+H]1+
7603,556.3322,2.604064,[M+H]1+
2497,299.0811,0.578,[M+H]1+
8743,787.6223,7.065745,[M+H]1+
23597,569.2728,5.018,[M+H]1+
1603,482.3127,5.031,[M+H]1+
31981,365.1458,4.934,[M+H]1+
34541,598.3135,4.772462,[M+H]1+
380,337.2726,4.916,[M+H]1+
1986,546.3531,5.005,[M+H]1+
7192,317.1764,0.556886,[M+2H]2+
18663,846.5813,5.322115,[M+H]1+
52815,309.3252,7.248,[M+H]1+
46135,537.535,6.749,[M+H]1+
8899,584.471,7.520629,[M+H]1+
2106,683.2547,7.565316,[M+H]1+
10481,479.2842,4.854,[M+H]1+
4934,1229.0129,7.074146,[M+H]1+
2353,517.3691,7.530604,[M+Na]1+
15048,1253.0024,7.087,[M+Na]1+
7012,308.0902,0.533658,[M+H]1+
9872,191.1062,4.734,[M-H2O+H]1+
43720,661.4375,6.127012,[M-H2O+H]1+
10437,593.4401,5.78,[M+NH3+2H]2+
22977,309.3254,7.017,[M+H]1+
34779,1226.806,6.171,[M+NH3+H]1+
15685,237.1339,0.578,[M+2Na-H]1+
9059,261.2207,4.855,[M+H]1+
6252,606.4247,7.530604,[M+Na]1+
41308,611.6257,7.028,[M+H]1+
7213,174.1273,2.424505,[M+H]1+
35371,526.3928,5.272419,[M+H]1+
43028,672.5234,6.16082,[M+NH3+H]1+
5878,633.4555,5.442,[M+H]1+
51412,842.5949,6.386658,[M+H]1+
4238,606.4661,6.058299,[M+2H]2+
5735,818.6161,5.52692,[M+H]1+
18438,601.4696,5.282605,[M+NH3+H]1+
50210,649.4468,7.025,[M+H]1+
4161,200.2007,5.018,[M+H]1+
7700,471.3637,5.587,[M+ACN+H]1+
14522,787.5289,7.569045,[M+ACN+H]1+
6211,261.1439,1.194269,[M+H]1+
3128,304.1726,0.994424,[M+2H]2+
11002,717.5529,5.451,[M+NH3+H]1+
10508,688.5178,5.257052,[M+NH3+H]1+
11625,728.4443,5.379,[M+H]1+
17606,502.4078,5.273,[M+H]1+
11749,235.1074,0.541,[M+H]1+
42413,319.2987,5.362,[M-NH3+H]1+
32534,426.1947,4.899,[M+H]1+
4592,977.6521,5.029346,[M+H]1+
20597,1135.5602,4.864,[M+H]1+
4671,932.5779,4.986,[M+H]1+
24837,567.2922,5.04736,[M+H]1+
23792,567.8289,5.078227,[M+H]1+
5562,1025.6519,4.97,[M+H]1+
31220,1189.2804,6.073382,[M+2H]2+
13069,430.3206,6.803,[M+Na]1+
46592,315.1042,1.908366,[M+H]1+
2814,593.5956,7.219362,[M+H]1+
14703,459.3273,5.211273,[M+H]1+
3516,1152.1073,7.017,[M+H]1+
33771,584.4712,7.410939,[M+H]1+
8521,561.3971,5.26002,[M+Na]1+
15769,211.1311,0.738453,[M+H]1+
40340,540.4449,6.157731,[M+NH3+H]1+
1644,209.1167,4.734,[M+H]1+
34470,628.4974,7.402436,[M+H]1+
7943,457.3483,6.107627,[M+H]1+
13448,201.123,8.985,[M+CH3OH+H]1+
3257,385.2912,7.334734,[M+Na]1+
2616,531.386,5.375,[M+Na]1+
9287,576.5042,5.394,[M+H]1+
43309,628.4973,6.803,[M+H]1+
11306,596.4728,5.255,[M+H]1+
4167,575.5012,5.381,[M+H]1+
39705,496.4189,6.127669,[M+NH3+H]1+
3799,762.5257,7.569111,[M+NH3+H]1+
26981,207.0646,1.194256,[M+H]1+
1469,226.1544,0.578,[M+H]1+
27300,750.5014,6.281247,[M+H]1+
677,270.192,0.535128,[M-H2O+H]1+
4334,268.2628,4.79516,[M+H]1+
6448,172.9765,7.78,[M+H]1+
11099,615.4875,5.346,[M+NH3+H]1+
41855,892.653,5.42,[M+H]1+
722,798.5516,5.478,[M+H]1+
2201,213.113,1.577045,[M+H]1+
2729,709.5776,6.056376,[M+H]1+
16272,752.6003,5.680602,[M+H]1+
2880,459.2419,1.669301,[M+H]1+
12522,723.5933,6.215,[M+H]1+
5668,547.3566,5.005,[M+H]1+
31364,454.1913,3.100648,[M+2H]2+
2159,282.2782,4.994,[M+H]1+
11629,557.2914,4.896,[M+H]1+
34416,540.4452,7.393956,[M+H]1+
39661,213.9222,8.916,[M+H]1+
25398,872.5611,5.274,[M+H]1+
14503,757.519,5.551,[M+H]1+
11592,788.5412,7.577951,[M+H]1+
7908,722.5017,5.211273,[M+H]1+
4115,1153.1107,7.017,[M+H]1+
46800,197.1279,1.820714,[M+H]1+
18618,576.3102,4.837,[M+2H]2+
7556,763.5289,7.561,[M+NH3+H]1+
11601,369.2963,5.990082,[M+H]1+
467,507.2794,2.361413,[M+Na]1+
18107,728.5853,5.841082,[M+H]1+
1936,526.4303,5.375,[M+NH3+H]1+
33056,1170.7454,5.875614,[M+NH3+H]1+
734,246.2425,3.045108,[M+H]1+
14187,501.3747,7.527,[M+H]1+
34410,312.3252,4.808967,[M-H2O+H]1+
16999,1010.3671,2.497019,[M+H]1+
37641,184.075,4.022,[M+Na]1+
8608,530.3741,6.572,[M+H]1+
6724,239.0882,7.942883,[M+H]1+
6015,594.4919,5.628,[M+H]1+
12374,674.5052,4.804,[M+NH3+H]1+
7817,313.2338,5.113072,[M+H]1+
1035,855.4217,1.967803,[M+H]1+
44581,600.2855,1.686928,[M+H]1+
1337,263.1385,1.117913,[M+H]1+
6791,465.2476,7.334734,[M+H]1+
3469,738.6123,6.448,[M+H]1+
12794,441.1837,2.468925,[M+CH3OH+H]1+
28211,735.5937,5.690685,[M-H2O+H]1+
9177,401.2577,2.43,[M+H]1+
52517,379.158,1.239525,[M+H]1+
17755,533.3636,5.085185,[M+Na]1+
41317,499.1624,4.898,[M+H]1+
4097,614.3851,1.0,[M+H]1+
2942,302.207,0.586599,[M+H]1+
4382,642.5129,5.566,[M+3Na-2H]1+
22408,419.1817,5.187815,[M+Na]1+
22378,381.2426,5.018,[M+H]1+
12929,158.961,8.936,[M+H]1+
35918,328.3197,5.056,[M+H]1+
18117,1103.6289,5.046,[M+H]1+
20413,281.2948,7.017,[M+H]1+
2102,405.2597,5.149,[M-2H2O+H]1+
9270,554.4609,5.365,[M+H]1+
26084,169.0968,8.985,[M+H]1+
36295,257.2466,8.988,[M+H]1+
38821,496.4191,6.803,[M+H]1+
6495,663.4608,5.346,[M+Na]1+
10966,644.492,7.420884,[M+NH3+H]1+
165,437.1916,4.888237,[M+Na]1+
3573,540.4464,5.469,[M+H]1+
8698,707.4922,5.326882,[M-NH3+H]1+
14781,408.3662,5.336,[M+H]1+
6920,275.1602,0.934335,[M+H]1+
9503,273.2613,3.985978,[M+H]1+
14389,796.5378,5.075,[M+NH3+H]1+
14362,244.2267,3.11495,[M+H]1+
10942,247.1687,4.563131,[M+H]1+
1258,311.1846,4.734,[M+H]1+
5451,275.1601,0.726566,[M+H]1+
16191,561.3954,6.991,[M+H]1+
15202,195.9932,7.59333,[M+H]1+
3981,614.4843,5.346,[M+NH3+H]1+
11373,167.9853,7.5873,[M+H]1+
17087,593.9417,5.77,[M+NH3+2H]2+
6005,452.394,5.478,[M+NH3+H]1+
4406,581.3063,4.974,[M+H]1+
8020,453.2443,0.601,[M-2H2O+H]1+
14867,605.4217,5.282605,[M+Na]1+
1547,488.307,0.805165,[M+H]1+
25032,365.1909,0.783033,[M+H]1+
31927,762.6075,7.084756,[M+Na]1+
52429,563.5011,6.379671,[M-H2O+H]1+
3055,931.5744,4.986,[M+H]1+
23501,308.0901,5.009,[M+H]1+
17213,1193.8127,7.545422,[M+2H]2+
30038,1155.1171,7.017,[M+H]1+
16225,435.1731,5.178,[M+H]1+
19344,1222.8434,6.342,[M+H]1+
6523,722.507,7.106,[M+CH3OH+H]1+
21940,276.1256,1.878399,[M+H]1+
2088,460.2677,4.8995,[M+H]1+
38841,552.481,5.882564,[M+H]1+
11321,468.3878,7.382981,[M+NH3+H]1+
17541,368.1701,4.587617,[M+H]1+
50743,191.0696,8.49,[M+H]1+
11292,689.4891,5.522308,[M+2H]2+
5342,561.3954,6.823,[M+Na]1+
15496,474.3467,6.803,[M+Na]1+
6749,814.496,5.419,[M+H]1+
19751,170.9606,7.648,[M+H]1+
5125,512.4152,5.27015,[M+NH3+H]1+
18850,604.5364,7.577951,[M+H]1+
4273,174.9539,7.648,[M+H]1+
44541,717.4228,6.250483,[M+H]1+
16143,218.9835,7.633324,[M+ACN+H]1+
5107,223.1072,0.927277,[M+H]1+
17278,612.5025,5.66,[M+ACN+Na]1+
619,158.1536,3.956585,[M+H]1+
4370,1108.8281,5.578,[M+H]1+
5021,158.9859,7.602344,[M+H]1+
12066,519.2797,2.587644,[M+H]1+
3311,209.1279,0.578,[M-NH3+H]1+
3696,414.234,0.545681,[M+H]1+
5250,760.6033,7.065745,[M+Na]1+
2742,576.312,1.463598,[M+H]1+
16149,749.6091,6.249164,[M+H]1+
9483,720.5745,5.944,[M+H]1+
32024,429.2256,4.998207,[M+H]1+
17015,849.5215,5.314166,[M+K]1+
2789,987.6367,4.891,[M+H]1+
13786,360.3613,5.027,[M+H]1+
16622,997.6974,5.813,[M+Na]1+
15764,518.3727,6.803,[M+Na]1+
46384,716.5493,6.217856,[M+H]1+
25623,397.1995,5.180317,[M+H]1+
689,438.195,4.888237,[M+Na]1+
20222,276.1585,5.071,[M+H]1+
37293,273.0959,4.819984,[M+H]1+
10366,369.2964,7.347,[M+H]1+
18102,954.6835,5.804,[M+H]1+
48115,194.1169,4.039,[M+CH3OH+H]1+
1786,385.2438,0.83183,[M+H]1+
4852,168.0651,2.616865,[M+H]1+
38984,229.1541,0.858293,[M+H]1+
9621,540.445,7.520629,[M+H]1+
12101,517.3693,6.991,[M+H]1+
39611,177.054,3.382148,[M+H]1+
11835,700.5546,5.64,[M+H]1+
27648,549.3129,5.055,[M+H]1+
3198,262.1182,0.893818,[M+NH3+H]1+
12176,173.0806,7.992962,[M+H]1+
15908,265.104,2.72247,[M+H]1+
6204,393.2386,5.113,[M+H]1+
52505,226.1545,0.855636,[M+H]1+
37080,597.3311,5.285,[M+H]1+
5304,519.2432,2.532034,[M-3H2O+H]1+
5188,249.1228,1.017832,[M+H]1+
4297,405.1757,2.17888,[M+H]1+
30068,732.5721,6.400376,[M+H]1+
4752,499.2179,1.904283,[M+H]1+
5502,534.2658,1.039213,[M+H]1+
13074,378.3573,5.404,[M+H]1+
18629,882.3223,4.898,[M+H]1+
22096,716.1992,7.568103,[M+H]1+
42630,761.5477,5.705,[M+H]1+
30258,623.6174,6.980588,[M+Na]1+
22263,953.6704,5.816,[M+Na]1+
43780,274.2728,7.534,[M+H]1+
51408,836.5882,5.937473,[M+H]1+
14375,518.0156,4.872,[M+H]1+
11511,1279.906,5.012,[M+H]1+
13359,567.5715,7.064137,[M+H]1+
3695,281.1374,4.898,[M-H2O+H]1+
5874,461.2711,4.885,[M+H]1+
5050,517.3694,6.803,[M+Na]1+
6095,605.4215,6.833,[M+Na]1+
2948,385.292,5.336,[M+Na]1+
7087,168.0802,3.238331,[M+H]1+
6716,205.0678,0.535203,[M+H]1+
1548,172.9558,7.632325,[M+H]1+
6988,473.3432,6.991,[M+H]1+
30582,197.1165,4.195,[M+H]1+
4294,716.549,5.451,[M+NH3+H]1+
19051,176.9524,7.635635,[M+H]1+
586,393.2124,1.393914,[M+H]1+
9670,623.4506,5.547,[M+2H]2+
2512,482.4044,5.385,[M+NH3+H]1+
19402,391.3412,5.515044,[M+H]1+
5329,360.1908,1.145765,[M+H]1+
8792,807.557,7.543,[M+ACN+Na]1+
3145,760.509,5.327345,[M+H]1+
14064,816.5926,6.053141,[M+H]1+
2765,437.2385,1.551635,[M+H]1+
4537,235.1073,0.854,[M+H]1+
5247,819.4327,1.397,[M+H]1+
39559,195.1375,3.876378,[M+H]1+
10339,192.1014,2.142252,[M+H]1+
974,277.1793,5.193,[M+H]1+
10751,365.1346,5.189413,[M+H]1+
15947,739.6155,6.457,[M+H]1+
8823,1034.6221,4.899,[M+Na]1+
7780,962.6156,5.038,[M+H]1+
8424,957.5905,5.031,[M+H]1+
22545,1189.7822,6.090679,[M+2H]2+
22322,869.5771,7.530604,[M+Na]1+
7145,832.5062,5.12137,[M+Na]1+
13601,958.5936,5.029,[M+H]1+
10578,349.1825,1.22,[M+H]1+
10589,415.2268,4.887019,[M+H]1+
51583,548.3618,1.848607,[M+H]1+
4997,201.1229,2.748807,[M+H]1+
48285,442.1811,1.009428,[M+H]1+
8522,758.2191,6.83053,[M+H]1+
18319,195.9932,7.671454,[M+H]1+
4733,790.5859,5.23344,[M+H]1+
18642,645.4958,5.272868,[M+NH3+H]1+
9062,217.0967,0.995418,[M+H]1+
4634,438.3782,5.385,[M+H]1+
1867,207.017,7.578237,[M+ACN+H]1+
8,279.0901,1.492324,[M+H]1+
6698,227.1749,0.741685,[M+H]1+
10175,748.0327,5.732,[M+2H]2+
6592,730.5562,6.056376,[M+Na]1+
1963,512.3062,1.539,[M+3Na-2H]1+
3551,371.2277,0.591241,[M-2H2O+H]1+
7497,802.3951,4.829,[M+H]1+
1911,504.3066,4.899,[M-NH3+H2O+H]1+
20142,500.2729,5.2555,[M+H]1+
367,313.2727,4.995,[M+H]1+
39409,261.1087,3.69098,[M+H]1+
10964,579.4243,5.561633,[M+NH3+2H]2+
44158,261.1302,0.536109,[M+H]1+
50017,601.1879,3.691644,[M+H]1+
3174,721.5045,7.114,[M+CH3OH+H]1+
5714,173.1282,1.108774,[M+H]1+
46480,527.6577,4.963,[M+H]1+
4050,265.1794,4.919,[M+H]1+
8260,484.1369,1.17,[M-H2O+H]1+
30216,199.9987,7.601334,[M+H]1+
4620,165.9905,7.578237,[M+H]1+
47261,251.2001,4.487842,[M+H]1+
11274,413.3223,6.046501,[M+H]1+
11376,408.3674,5.487,[M+H]1+
6227,371.3257,4.79516,[M+NH3+H]1+
4445,215.0849,3.230288,[M+H]1+
11580,769.5441,5.732,[M+2H]2+
8141,398.1678,1.89978,[M+H]1+
17528,732.5441,5.165947,[M+H]1+
41258,362.1678,1.763735,[M+H]1+
15519,820.5957,5.229779,[M+H]1+
16553,447.2228,2.612734,[M+H]1+
8024,525.3021,0.866493,[M+H]1+
4390,261.6493,0.917,[M+H]1+
7942,748.6055,6.249164,[M+H]1+
31033,657.3247,5.17064,[M+H]1+
3610,279.231,5.117,[M+H]1+
466,401.2373,2.018062,[M+2H]2+
34070,474.2838,4.88195,[M+H]1+
43295,1254.0024,7.076,[M+H]1+
13729,902.3979,5.008482,[M+H]1+
6156,594.6013,7.219362,[M+H]1+
8184,183.0801,4.834,[M+H]1+
36398,865.6183,5.821027,[M+Na]1+
12745,1084.8284,5.578,[M-H2O+H]1+
6773,301.2838,3.947611,[M+H]1+
20758,723.5104,7.101997,[M+CH3OH+H]1+
30756,484.137,1.232952,[M+H]1+
1931,619.3075,7.393956,[M+Na]1+
19817,813.5704,5.714,[M+2H]2+
15619,549.486,7.569046,[M+H]1+
11018,223.0959,8.542,[M+H]1+
19093,503.3534,5.201532,[M+H]1+
20370,372.3457,5.18,[M+H]1+
4318,322.1869,0.706855,[M+H]1+
4951,554.2697,1.926625,[M+H]1+
16588,406.1964,2.209569,[M+H]1+
21068,740.6282,7.087,[M+H]1+
1909,1057.6182,4.881,[2M+Na]1+
19206,511.2788,4.871,[M+H]1+
45013,722.5515,6.179696,[M+H]1+
20459,359.2397,4.929,[M+H]1+
20804,408.3669,7.34408,[M+H]1+
12417,512.4142,6.823919,[M+NH3+H]1+
1224,565.5644,7.06,[M+H]1+
36476,643.609,6.845,[M+H]1+
5787,341.265,7.29264,[M+Na]1+
20815,433.2068,2.090281,[M+H]1+
8932,760.509,5.474071,[M+H]1+
9535,277.1466,1.252024,[M+2H]2+
22019,323.2206,4.781241,[M-H2O+H]1+
6053,181.0143,7.59333,[M+H]1+
13348,199.18,2.700762,[M+H]1+
9259,158.1535,7.013272,[M+H]1+
45956,371.2264,1.405701,[M-NH3+H]1+
11192,264.1313,0.800509,[M+H]1+
4610,440.1802,2.457511,[M+H]1+
10794,196.1164,0.660058,[M-NH3+H2O+H]1+
29084,753.6037,5.680602,[M+H]1+
4412,699.8448,1.155676,[M+2H]2+
6067,746.5897,5.9779,[M+H]1+
4962,786.6187,7.065745,[M+H]1+
720,801.4669,2.010054,[M+H]1+
10199,481.2995,4.934,[M+H]1+
8345,603.4934,6.379671,[M+Na]1+
2455,306.2783,4.933,[M+H]1+
8786,1026.6561,4.97,[M+H]1+
38773,331.2084,2.48152,[M+H]1+
21181,1129.776,5.78,[M+H]1+
23466,721.5047,6.210181,[M+Na]1+
19311,1085.75,5.793,[M+H]1+
36495,644.4905,6.572,[M+H]1+
17909,305.1564,0.978199,[M+H]1+
3506,385.2912,6.911,[M+H]1+
10441,1364.8557,7.143,[2M+K]1+
18259,557.913,5.570708,[M+NH3+2H]2+
4470,702.5367,5.326882,[M+H]1+
842,249.1844,5.143,[M+H]1+
12764,269.2102,4.580098,[M-H2O+H]1+
39294,711.327,0.564724,[M+Na]1+
9204,199.1797,2.606873,[M+H]1+
24258,435.367,5.505029,[M+H]1+
14533,264.1678,0.677692,[M+H]1+
11497,223.0631,4.09751,[M+H]1+
2232,531.2744,1.332,[M+H]1+
12384,606.3005,2.962209,[M-H2O+H]1+
3552,527.2921,0.534218,[M+ACN+H]1+
26695,315.1328,4.600102,[M+H]1+
36666,750.5846,5.738,[M+H]1+
19997,708.4598,5.737,[M+2H]2+
22870,1379.0066,6.120365,[M+H]1+
20444,577.3898,5.075225,[M+Na]1+
4173,1228.0094,7.074146,[M+H]1+
32854,601.5172,4.812,[M+H]1+
8159,309.1733,0.804329,[M+2H]2+
6974,252.1413,5.230641,[M+H]1+
23934,520.2685,4.236477,[M+H]1+
35760,279.159,8.97793,[M+H]1+
4839,171.9927,7.802661,[M+H]1+
19637,267.1224,3.612823,[M+H]1+
2837,358.2326,1.839,[M+H]1+
9992,629.5032,5.442,[M+H]1+
33362,432.3454,5.667966,[M+H]1+
4627,378.1986,2.488016,[M+Na]1+
7549,274.1182,1.154236,[M+H]1+
3714,453.1866,1.015243,[M+H]1+
2538,493.2645,2.245398,[M+CH3OH+Na]1+
11787,401.2371,2.078906,[M+H]1+
42049,291.1946,5.071,[M+H]1+
12475,557.293,4.985,[M+H]1+
13163,1000.6298,4.942,[M+H]1+
2021,487.3596,5.385,[M+Na]1+
53031,172.9559,0.656305,[M+H]1+
2845,566.5678,7.06,[M+H]1+
11671,316.2112,0.867074,[M-NH3+H]1+
16176,760.217,6.83053,[M+H]1+
36020,900.4408,6.278721,[M+H]1+
11976,759.2197,6.820525,[M+H]1+
29634,708.5085,6.219081,[M+H]1+
13805,504.2438,2.401984,[M+H]1+
28841,1478.0144,7.534,[M+H]1+
37215,857.5958,5.714,[M+H]1+
15428,166.0858,2.67828,[M+H]1+
3359,352.1644,1.814,[M+H]1+
3708,308.6575,1.279,[M+2H]2+
8530,231.1122,2.821757,[M+K]1+
7220,754.048,6.918324,[M+2H]2+
50370,359.1339,1.984726,[M+H]1+
9562,761.6068,7.065745,[M+Na]1+
3139,764.6367,7.055739,[M+H]1+
5446,400.7354,2.078906,[M+H]1+
8845,876.6576,5.617092,[M+H]1+
6669,612.3482,5.021,[M+H]1+
25535,166.0856,3.736,[M+H]1+
7292,649.4476,6.833,[M+Na]1+
24169,719.3959,7.457,[M+H]1+
4078,341.2652,6.911,[M+H]1+
5124,310.3097,7.200384,[M-NH3+H2O+H]1+
25813,1166.8287,5.589,[M+H]1+
21161,195.1012,4.226434,[M+H]1+
7894,725.5181,5.732,[M+2H]2+
5022,159.0913,0.598245,[M+H]1+
2193,758.4706,7.544,[M+NH3+H]1+
15160,600.4662,6.833928,[M+NH3+H]1+
35771,435.249,5.011059,[M+H]1+
2521,784.5082,7.544,[M+H]1+
9943,603.5336,7.577951,[M+H]1+
11679,201.123,2.154079,[M+H]1+
12526,166.0859,2.832159,[M+H]1+
45603,557.4362,5.887537,[M+H]1+
5062,375.2234,0.690858,[M+H]1+
35255,299.0994,1.75113,[M+Na]1+
1564,412.1827,2.819884,[M+Na]1+
18767,568.4761,5.668271,[M+H]1+
2162,242.1496,0.800858,[M+NH3+H]1+
36960,203.1421,4.240602,[M-H2O+H]1+
1356,708.5742,6.056376,[M+H]1+
36422,570.4188,5.26,[M+H]1+
4428,554.2855,4.821,[M+H]1+
19272,1069.7145,5.091,[M+H]1+
29261,514.3153,4.885,[M+H]1+
43976,790.5491,4.846834,[M+H]1+
6142,282.2785,7.037,[M-NH3+H2O+H]1+
3436,429.3172,6.803,[M+Na]1+
22274,755.5282,5.498019,[M+H]1+
12581,255.2508,3.995956,[M-H2O+H]1+
786,270.1917,0.744761,[M+H]1+
51279,447.2928,3.42425,[M+H]1+
36174,284.0997,0.891695,[M+H]1+
6212,243.1334,1.38,[M+H]1+
4998,664.5078,6.308597,[M+2H]2+
6085,276.1338,0.897183,[M+NH3+H]1+
5203,746.56,5.23344,[M+H]1+
2101,773.4907,4.839953,[2M+Na]1+
3637,598.3547,1.224239,[M+H]1+
5242,668.3383,4.802,[M+H]1+
35793,754.2673,5.024,[M+H]1+
8973,667.4761,5.531383,[M+2H]2+
35795,601.4695,6.833928,[M+NH3+H]1+
8996,480.4252,5.487,[M+H]1+
8997,1363.8521,7.123,[2M+K]1+
11934,433.207,2.489475,[M+H]1+
13621,593.5962,5.718,[M+NH3+H]1+
11465,574.4891,7.576966,[M+H]1+
13579,924.27,6.839803,[M+H]1+
7281,637.4658,5.761,[M+NH3+2H]2+
5378,258.2424,5.109518,[M+H]1+
6864,173.0804,0.739327,[M+H]1+
33004,223.0959,8.811,[M+H]1+
17710,199.1802,0.551887,[M+H]1+
845,235.1687,5.143,[M+H]1+
7614,644.4923,5.272868,[M+NH3+H]1+
9084,746.5632,5.311,[M+NH3+H]1+
14009,158.9612,3.298315,[M+H]1+
46097,245.0916,1.209967,[M+H]1+
1301,451.1996,1.459597,[M+H]1+
11473,1288.8276,7.535,[M+NH3+H]1+
5650,739.625,7.127,[M+H]1+
10496,637.9676,5.761,[M+NH3+2H]2+
31315,757.5752,6.144311,[M+H]1+
13026,704.5124,5.055305,[M+H]1+
4711,964.4476,4.794,[M+H]1+
22979,408.3671,6.921,[M+H]1+
15412,273.1477,4.0277,[M+H]1+
4647,584.4714,5.481,[M+H]1+
17713,288.2529,4.417003,[M+H]1+
24446,223.0959,0.329509,[M+H]1+
2902,156.9904,7.584316,[M+NH3+H]1+
17540,429.3168,7.007124,[M+H]1+
41834,229.1178,0.753,[M+H]1+
27475,816.4293,7.588,[M+H]1+
5400,153.1019,0.802,[M+H]1+
41845,281.1123,0.642,[M+H]1+
2214,391.2046,2.821757,[M+H]1+
14791,711.5938,6.410381,[M+H]1+
4541,445.203,2.641761,[M+Na]1+
50472,237.1016,3.402834,[M+H]1+
40506,626.2125,4.721,[M+H]1+
41556,1059.5679,7.391002,[M+NH3+H]1+
6454,785.6066,6.467385,[M+H]1+
6619,745.5773,5.759,[M+H]1+
1633,480.2975,4.933,[M+H]1+
22765,819.4467,4.662769,[M+Na]1+
2993,179.1063,4.804,[M+H]1+
8371,920.6838,5.598942,[M+H]1+
9720,693.4734,6.843,[M+Na]1+
1821,432.2365,4.887019,[M+NH3+H]1+
9727,483.4081,5.385,[M+NH3+H]1+
7601,279.2315,4.647481,[M+H]1+
2712,374.228,0.561573,[M+3Na-2H]1+
1533,158.9609,7.696053,[M+H]1+
34857,159.9633,7.777618,[M+H]1+
14350,583.3226,7.569,[M-H2O+H]1+
14992,166.0859,2.269558,[M+H]1+
20165,176.9716,7.811675,[M+H]1+
11822,610.2484,1.904722,[M+H]1+
25313,616.4625,4.624,[M+H]1+
522,390.2011,2.821757,[M+H]1+
39629,197.131,2.240922,[M+H]1+
3941,509.2422,2.03608,[M+H]1+
41484,413.1422,1.339567,[M+Na]1+
46562,305.0761,1.103583,[M+H]1+
13631,578.2442,1.88092,[M+H]1+
22277,383.2036,5.230641,[M+H]1+
3325,244.6571,0.825676,[M+2H]2+
5289,429.2696,0.837837,[M+H]1+
18115,756.5721,6.115643,[M+Na]1+
29201,1069.7117,5.176,[2M+Na]1+
2445,245.1026,2.945175,[M+H]1+
2658,389.2388,0.542889,[M-H2O+H]1+
44177,393.2385,4.82,[M+H]1+
2781,666.9855,6.308597,[M+2H]2+
38226,245.0585,1.034884,[M+H]1+
3222,263.1384,1.425458,[M+ACN+Na]1+
2841,399.2339,0.787846,[M+H]1+
4138,508.2389,1.781458,[M+H]1+
1990,225.123,0.808846,[M+H]1+
11244,286.1371,0.802,[M+Na]1+
18110,427.3878,5.149,[M+H]1+
1056,504.2803,1.790366,[M+H]1+
810,493.275,1.436468,[M+H]1+
5932,195.1125,1.57729,[M+H]1+
14006,1047.1232,4.864,[M+2H]2+
11185,1029.6838,5.075761,[M+H]1+
5185,622.3325,4.89,[M-H2O+H]1+
40428,299.1093,3.214,[M+H]1+
8583,659.4791,5.752,[M+2H]2+
6126,385.2912,6.763,[M+Na]1+
15759,1069.5355,4.253258,[M+H]1+
10789,155.0692,2.945743,[M+H]1+
10423,151.0351,7.602344,[M+H]1+
49907,476.2453,3.650866,[M+H]1+
7135,168.0804,3.160846,[M+H]1+
15713,282.141,4.898,[M-H2O+H]1+
14606,179.0922,8.916505,[M+H]1+
46347,848.6263,5.095,[M+NH3+H]1+
33728,1233.7704,6.20814,[M+Na]1+
1446,818.4496,1.360555,[M-3H2O+H]1+
16515,666.3309,4.728056,[M+H]1+
1388,427.2899,1.58,[M+H]1+
4471,514.2603,0.567232,[M+H]1+
16604,549.2941,4.82,[M+2H]2+
13629,372.1904,2.821423,[M-H2O+H]1+
6918,425.238,1.808262,[M+H]1+
